# indx m1 m2 s1x s1y s1z s2x s2y s2z lnL lnL_err -1
-1.000000000000000000e+00 1.772369800940346352e+01 8.920520548566774011e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.891222025482399886e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.172671996509563996e+01 9.782503381687231325e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.030282167567883107e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.548756714385038791e+01 1.024795158604616319e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.643563104712717177e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.991087220165517024e+01 9.400561826486940831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.614845354645327689e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.589033204855748771e+01 9.584013407144238883e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.240120072195813009e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.661145106969974705e+01 9.516411532698631603e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.674160917543040796e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.052820066974101110e+01 1.171144843506308320e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.073151858157210654e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.778765929236417520e+01 9.838821375091985288e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.894652285454334560e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.848961864056060023e+01 1.087546089180235143e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.631057080205866441e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.728848977425708000e+01 1.070020414900448458e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.336708186395811481e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.177373110619888052e+01 1.043189925245085803e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.703602303197322954e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.584498070664340474e+01 8.553474420623757624e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.260270699739799511e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.332661338760321001e+01 1.185173094638202684e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.568397982527199019e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.374746023987351862e+01 1.019865050581773858e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.480909206962203939e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.130594754653019507e+01 8.959129859226997894e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.707838639459653791e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.021311885898323268e+01 1.072530420363723991e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.947264676885342851e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.878157086527407671e+01 1.101543886879948353e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.501877684935654997e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.783237507379066145e+01 1.131717726620980358e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.114174609185535701e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.093305713672217294e+01 9.497886839736377596e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.970846543386373924e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.334023505074309668e+01 1.120174529008228248e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.854497868113621166e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.842964060042867658e+01 9.879986888308708970e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.517882828466657656e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.833281242538267009e+01 1.073044146460946813e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.691771433876493347e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.694631509013036919e+01 8.298312026343563019e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.430729729412249981e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.381764119544151370e+01 1.073451668143386861e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.708959037226824762e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.806794936084812875e+01 1.120548164569307659e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.944421166275675432e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.008143089373608703e+01 8.844661913945609300e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.804207732604467083e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.178960619251618169e+01 1.027967648497368636e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.446881451542894865e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.147543178382118612e+01 8.391946309223893508e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.389010767602713941e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.654975692497342976e+01 1.042074924924131984e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.816384639387754760e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.894696715938275489e+01 8.607158967270766681e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.197957665977326315e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.510077128292060777e+01 8.271275226398314473e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.911642210908893958e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.244382687563906842e+01 1.103423706659039993e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.511655722812300837e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.855396231147303254e+01 8.194860937598807737e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.426555450027432471e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.479782735300526753e+01 8.529125717627183079e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.690281527480135537e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.016111748176936658e+01 1.158633281840556251e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.008583829749604547e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.104781125170338996e+01 8.551909887639380869e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.507329856544841391e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.323387917965164817e+01 8.839117272100617484e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.016364698606369643e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.007925905838893144e+01 9.886359519001903351e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.292839087810209548e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.964150225197163735e+01 1.119380638423147190e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.126012431987878472e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.533089055049291183e+01 8.290210807087685652e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.707428990851401068e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.723252686658172550e+01 1.076472426712796526e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.386433856439147348e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.230219030665771385e+01 1.133174329608353048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.425389831846439961e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.954298026663241217e+01 1.078141845140617328e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.083922898552703828e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.218121158768312284e+01 1.105649223504408596e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.012624166719618302e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.517552149983932885e+01 1.077388498904815073e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.999743649543223000e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.972946435907870111e+01 1.198028342560721704e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.298681369012653477e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.582194568705906512e+01 1.158975295726012078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.633481650311024623e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.521760672740573384e+01 1.172317775063229739e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.185030258978937127e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.346189693403835363e+01 1.167601552641349905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.978809796724502235e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.804835523815912524e+01 1.031248561497220528e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.790552006207988370e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.516379490884069270e+01 8.487157766684346072e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.844166514605488828e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.500800232506875709e+01 9.001927160698100394e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.975400897436772993e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.087699602439028013e+01 8.264019112011512291e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.175815066034004985e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.647379658442197936e+01 9.680433340365201644e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.788726781985599700e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.027278644204189817e+01 8.025668274556661430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.449805510274416065e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.367853636916156290e+01 1.146877528881653774e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.324457309958127667e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.646015373490175193e+01 1.052631313951201086e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.900450881134759584e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.164619096272226173e+01 8.665851274402228910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.862953225294231174e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.252032769541182944e+01 1.070870868482381510e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.752327877573347905e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.941647295127739170e+01 8.434107998076841639e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.765647414719853714e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.633183661261029584e+01 8.962836479839172199e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.867206344698107387e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.881549541515845902e+01 8.920058062784905317e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.261349634349511007e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.359612529564765282e+01 9.327210408270257602e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.404655669386060879e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.325657191226692788e+01 9.721196766357611097e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.884525358027725161e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.953948652288540444e+01 1.124318748443098492e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.182817183044656531e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.806676513428750397e+01 1.083774418682005702e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.867281176177544239e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.058866029276301290e+01 1.131623198232072269e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.831556158416592552e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.102489814943763236e+01 1.176160882666776075e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.594884713150464677e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.835941861806910680e+01 1.129767737745979872e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.796276505005590479e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.533510858823514056e+01 8.166295966971009790e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.712138954449387711e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.860530275267835876e+01 1.131242836127874440e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.663195149829166894e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.401498817693892818e+01 8.673625885523057022e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000695640540493514e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.660783856535414671e+01 8.102084788624978273e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.690343463322849402e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.620003999957539875e+01 1.156750634154654023e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.324009145545879619e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.813728379692355119e+01 8.014299084220899871e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.678221635947366849e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.902772599935477160e+01 8.935887868679429857e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.152785723640636206e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.456107987851303420e+01 1.179127463330779868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.274937093692863641e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.931193944437039889e+01 1.158544396273577348e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.373678388944421386e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.825285259233526247e+01 1.071274510147395098e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.734500219655865749e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.458485377388227988e+01 8.948951841224362269e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.775638168616912083e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.281132523761351649e+01 8.019000166250428663e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.178036869121285690e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.643464216776148845e+01 1.087893481964329467e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.983216541820671864e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.896139489090346686e+01 8.264352622180098251e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.206697234903115486e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.496063731800865071e+01 8.764044333974789325e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.928187800732909096e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.067351650217619863e+01 8.003414600264735057e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.040783077153611202e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.551338673951024028e+01 8.181966514297931425e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.557416859837392622e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.535773866795353015e+01 1.019914312805198797e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.748987091899212373e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.659316759478572223e+01 1.081369349007785274e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.851261642111814581e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.874816177251035754e+01 1.078030364660703277e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.472630480765913489e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.661752771106381132e+01 1.047295108902634020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.773911326818308680e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 2.122921172889198616e+01 1.050019132478094441e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.191812841840978763e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.948605702579103038e+01 1.087964368586390229e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.128592739387129768e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.708631615579750118e+01 8.575027917379550502e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.319464387334074672e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.549670501532068023e+01 1.170869953854728962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.938659034006029287e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.835500917339462035e+01 8.486049742875069413e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.521225673538994442e+03 1.000000000000000056e-01 -1.000000000000000000e+00
