# indx mc delta_mc s1x s1y s1z s2x s2y s2z lnL lnL_err -1
-1.000000000000000000e+00 1.596967110619281982e+01 4.306718096961397180e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.629995340792840125e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.219724391432698241e+01 4.810544545219920254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.207609771005430730e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.525127673419920882e+01 8.706611983586989290e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.237364677610703893e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.070362457324262451e+01 6.927211145172236240e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.256789071993708262e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.381524150314424659e+00 6.768250315262824834e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.295073617027145474e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.772058072308137611e+01 1.578431286583930060e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.820806417749980938e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.325196644770135990e+01 4.502798065112791903e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.995310072013680838e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.125690358249609702e+01 5.831417132896542510e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.393389158021813046e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.260090456757784061e+01 5.248431643628240773e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.139998951679832544e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.903393846032011893e+00 6.007518599328974807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.294842478239749539e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.076041419400003463e+01 1.463495476513899385e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.170609198828911701e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.020693748026137371e+01 4.570808119005175252e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.015710991326091772e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.522359791112991623e+01 3.506160944685851044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.219998251646792596e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.556680111122337884e+01 1.884530921786699564e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.406843349231718776e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.176288095917629306e+01 3.700955653045649996e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.979583194351675957e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.620053282969683295e+01 8.487100292732278062e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.772245495529695745e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.097928042964045048e+01 6.184228649192594629e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.246616301865723386e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.320531706047644427e+01 6.685420999284923393e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.850455492069251591e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.362996225523267668e+01 1.487808072850347607e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.340029924913203558e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.089148850830541981e+01 9.722554375779266511e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.129423102202509455e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.763649738632901531e+01 1.741124527991332882e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.756322870330643127e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.342424758802730977e+01 6.975234585104828078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.561592932389517046e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.270328315558193921e+00 8.103311779177672092e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.629872661826374269e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.492389954689195974e+01 2.550561336963894643e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.072828464056414077e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.125601090563360174e+01 2.280193134178257475e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.887500857678378452e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.075910472284720854e+01 3.254325820220975718e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.743732622668417775e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.400215192936570219e+01 2.938865483746729845e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.681218181632787037e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.033693934278849369e+00 2.417205059684353341e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.122086296231776430e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.369351932452063991e+00 8.945570133592933848e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.014083048289080580e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.246921548081495601e+01 3.363213558542578197e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.839923001803082911e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.601201502169458024e+01 8.138867131607547822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.657739308633653081e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.023867370479894845e+01 1.724575055641276444e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.440749960242366967e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.751269020721081660e+01 1.100745212897057540e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.666202745114092977e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.730551252554556640e+01 4.271167340474871787e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.505490753363744716e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.667898249137117261e+01 4.562626549966176670e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.072351598473765080e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.285123144038394827e+01 1.773592219391060820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.870827681276365411e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.913600227313477120e+00 8.980562872841006961e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.824905059177956446e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.514278960143817976e+01 2.230259319964603137e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.182163204627114510e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.345530001211889370e+00 6.940971901131322008e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.447412991154041606e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.297097562003946258e+01 1.412444917812987200e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.223498784793408163e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.017821545500416747e+01 2.693736991279427340e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.835857262381527732e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.277982013540955464e+01 9.582408848210600683e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.688900641114865948e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.572290065965042061e+00 5.185562549254872922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.962086242843790274e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.569539714600059455e+01 6.416056431521816039e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.472015724625713347e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.765051318519260448e+01 5.422298973059090921e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.759820366024910527e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.321363052743170918e+01 4.916941464685579133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.871286158800704129e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.611635848351456701e+01 5.868810109055501156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.716746839680507492e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.229964287502875209e+01 4.474767883341682628e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.432155256083904362e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.461022343752548203e+01 3.909159641483751502e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.228353828741823008e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.409034895489872063e+01 5.410376108526359085e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.997674627540254733e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.444702976942917161e+00 4.306841350298729054e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.232584847305187736e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.231241625753935764e+01 2.909424000438862179e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.488991392244352312e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.611699119117760404e+01 7.351293391005259137e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.718759600598733414e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.008397726039540210e+01 5.931208803393539508e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.026785099598770898e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.190798163979268409e+01 3.987375095641935152e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.473171571624041576e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.302912428006104406e+01 2.224234028968182786e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.363094410440061210e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.429354773597685480e+01 2.460252521385765390e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.878848696362060764e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.141247627272074538e+01 1.333273304683401106e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.806957590010284775e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.227403425669972847e+01 6.682953208978125170e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.377268835726831071e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.681236555947946698e+01 9.994900727591512490e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.170816028983289925e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.064836745079971436e+01 4.268057283784763012e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.607243146342760554e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.603298630123745738e+01 7.690410041815057829e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.669114586053985704e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.555896426259700149e+00 7.833306860397578619e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.669151788040727524e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.089290162988502431e+01 6.351456944422512185e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.969940657229244607e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.734580615280455262e+00 8.066621757740884968e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.448079274846890030e+00 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.718134093992089717e+01 5.698881939672753028e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.415842119520090364e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.061802024369856312e+01 6.332237373226655697e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.817180034483283180e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.461155788177606496e+00 1.780330780227867560e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.587320389988340708e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.798563677329972776e+01 4.056199953289196802e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.020059155554804420e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.778239078781188809e+01 7.966732104264944159e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.863489296160768390e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.093810766841107096e+01 7.527631855007168582e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.425903393311016032e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.282979531359766234e+01 6.027117078121848603e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.743280207889698659e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.269173210453504552e+01 7.237470632032847462e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.387307548679890488e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.586737197139964195e+00 5.210138739020359067e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.035741009538246260e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.371151406911142345e+01 9.361300797391464146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.625818919353648653e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.426676204335057463e+01 8.471783441392685132e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.763819220767641127e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.180504815042664291e+01 7.507317398710435796e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.732297257247114430e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.105491711456389581e+01 4.395866859586401443e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.501569821312074993e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.770158809356176732e+01 7.069040742102649100e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.799808294697460497e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.139497822015759709e+01 1.991300138065068837e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.064795385767018843e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.547685826690292465e+01 6.934031793966710655e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.352377041251515266e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.717976797162016567e+01 8.499075089107540615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.419175801185040200e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.086487087080713998e+01 3.670328097431618808e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.058975387082949737e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.304485443433408598e+01 9.152074628119121202e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.421899440282367664e+02 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.988961670123165604e+00 8.249335734643337137e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.905615916664846310e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.793927595887687687e+01 5.123113158734150518e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.982552388928318123e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.560730982048552207e+00 4.375588990954507596e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.843198707079112353e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 9.333567602557607756e+00 2.545289720169254255e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.021341759431547302e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.219254484703963470e+00 3.278874775942215436e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.359054957994575830e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.879598921342793716e+00 2.108292897183528525e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.444944858045960245e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.021278273155507144e+01 8.818260936857171828e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.646554135432539567e+01 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.755014096907029497e+01 7.593049422205180310e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.686543706799970550e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.794314498730918928e+01 6.956229159140370211e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.986563627868923504e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 1.556695530371805347e+01 3.965950340846059463e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.401548290841177504e+03 1.000000000000000056e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 8.248164053116724403e+00 7.961631645798539214e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.875847200020027117e+01 1.000000000000000056e-01 -1.000000000000000000e+00
